"","ensembl_gene_id","hgnc_symbol"
"13590","ENSG00000076248","UNG"
"13591","ENSG00000256139",""
"13592","ENSG00000076555","ACACB"
"13593","ENSG00000139445","FOXN4"
"13594","ENSG00000174527","MYO1H"
"13595","ENSG00000256560","LINC01486"
"13596","ENSG00000255655",""
"13597","ENSG00000110906","KCTD10"
"13598","ENSG00000151148","UBE3B"
"13599","ENSG00000139428","MMAB"
"13600","ENSG00000200274","RNU4-32P"
"13601","ENSG00000110921","MVK"
"13602","ENSG00000200794","RN7SKP250"
"13603","ENSG00000139438","FAM222A"
"13604","ENSG00000255650","FAM222A-AS1"
"13605","ENSG00000111199","TRPV4"
"13606","ENSG00000263510","MIR4497"
"13607","ENSG00000139433","GLTP"
"13608","ENSG00000256351",""
"13609","ENSG00000241413","RN7SL441P"
"13610","ENSG00000249094",""
"13611","ENSG00000139437","TCHP"
"13612","ENSG00000139436","GIT2"
"13613","ENSG00000277299",""
"13614","ENSG00000280426",""
"13615","ENSG00000076513","ANKRD13A"
"13616","ENSG00000174456","C12orf76"
"13617","ENSG00000277595",""
"13618","ENSG00000286220",""
"13619","ENSG00000279360",""
"13620","ENSG00000122970","IFT81"
"13621","ENSG00000174437","ATP2A2"
"13622","ENSG00000276956","RN7SL769P"
"13623","ENSG00000196510","ANAPC7"
"13624","ENSG00000258210",""
"13625","ENSG00000258011","HMGA1P3"
"13626","ENSG00000111229","ARPC3"
"13627","ENSG00000111231","GPN3"
"13628","ENSG00000241680","RPL31P49"
"13629","ENSG00000204856","FAM216A"
"13630","ENSG00000111237","VPS29"
"13631","ENSG00000202335",""
"13632","ENSG00000278993",""
"13633","ENSG00000151164","RAD9B"
"13634","ENSG00000196850","PPTC7"
"13635","ENSG00000204852","TCTN1"
"13636","ENSG00000263537","RN7SL387P"
"13637","ENSG00000122986","HVCN1"
"13638","ENSG00000186298","PPP1CC"
"13639","ENSG00000279925",""
"13640","ENSG00000257268",""
"13641","ENSG00000241286","RPL29P25"
"13642","ENSG00000173093","CCDC63"
"13643","ENSG00000111245","MYL2"
"13644","ENSG00000185847","LINC01405"
"13645","ENSG00000258240",""
"13646","ENSG00000111249","CUX2"
"13647","ENSG00000273700","MIR6760"
"13648","ENSG00000253080","RNA5SP373"
"13649","ENSG00000198324","PHETA1"
"13650","ENSG00000257595","LINC02356"
"13651","ENSG00000257539","HSPA8P14"
"13652","ENSG00000111252","SH2B3"
"13653","ENSG00000204842","ATXN2"
"13654","ENSG00000272215",""
"13655","ENSG00000238168","IFITM3P5"
"13656","ENSG00000258099","ATXN2-AS"
"13657","ENSG00000089234","BRAP"
"13658","ENSG00000258359","PCNPP1"
"13659","ENSG00000111271","ACAD10"
"13660","ENSG00000257767",""
"13661","ENSG00000111275","ALDH2"
"13662","ENSG00000274697","MIR6761"
"13663","ENSG00000234608","MAPKAPK5-AS1"
"13664","ENSG00000089022","MAPKAPK5"
"13665","ENSG00000244060","RPS2P41"
"13666","ENSG00000229186","ADAM1A"
"13667","ENSG00000226469","ADAM1B"
"13668","ENSG00000198270","TMEM116"
"13669","ENSG00000258373","SLC25A3P2"
"13670","ENSG00000257624",""
"13671","ENSG00000089248","ERP29"
"13672","ENSG00000274227",""
"13673","ENSG00000111300","NAA25"
"13674","ENSG00000266370","MIR3657"
"13675","ENSG00000258323",""
"13676","ENSG00000200688",""
"13677","ENSG00000135148","TRAFD1"
"13678","ENSG00000200135",""
"13679","ENSG00000173064","HECTD4"
"13680","ENSG00000283793","MIR6861"
"13681","ENSG00000257494",""
"13682","ENSG00000201428","RN7SKP71"
"13683","ENSG00000213152","RPL7AP60"
"13684","ENSG00000257658",""
"13685","ENSG00000089009","RPL6"
"13686","ENSG00000179295","PTPN11"
"13687","ENSG00000089169","RPH3A"
"13688","ENSG00000283507","MIR1302-1"
"13689","ENSG00000089127","OAS1"
"13690","ENSG00000257452",""
"13691","ENSG00000111331","OAS3"
"13692","ENSG00000111335","OAS2"
"13693","ENSG00000258159","IMMP1LP2"
"13694","ENSG00000242461","RPS15AP32"
"13695","ENSG00000135144","DTX1"
"13696","ENSG00000111344","RASAL1"
"13697","ENSG00000186710","CFAP73"
"13698","ENSG00000199899",""
"13699","ENSG00000123064","DDX54"
"13700","ENSG00000276908","MIR7106"
"13701","ENSG00000201208",""
"13702","ENSG00000139405","RITA1"
"13703","ENSG00000257286",""
"13704","ENSG00000166578","IQCD"
"13705","ENSG00000186815","TPCN1"
"13706","ENSG00000277566",""
"13707","ENSG00000274822","MIR6762"
"13708","ENSG00000089060","SLC8B1"
"13709","ENSG00000151176","PLBD2"
"13710","ENSG00000135094","SDS"
"13711","ENSG00000139410","SDSL"
"13712","ENSG00000089116","LHX5"
"13713","ENSG00000257935","LHX5-AS1"
"13714","ENSG00000249550","LINC01234"
"13715","ENSG00000257231","DYNLL1P4"
"13716","ENSG00000122965","RBM19"
"13717","ENSG00000287229",""
"13718","ENSG00000257359",""
"13719","ENSG00000257603",""
"13720","ENSG00000257997",""
"13721","ENSG00000257300","HAUS8P1"
"13722","ENSG00000257915","GLULP5"
"13723","ENSG00000257476","LINC02459"
"13724","ENSG00000089225","TBX5"
"13725","ENSG00000255399","TBX5-AS1"
"13726","ENSG00000222982","RN7SKP216"
"13727","ENSG00000255830",""
"13728","ENSG00000258244","OSTF1P1"
"13729","ENSG00000258254",""
"13730","ENSG00000199220",""
"13731","ENSG00000135111","TBX3"
"13732","ENSG00000257817",""
"13733","ENSG00000287982",""
"13734","ENSG00000252459",""
"13735","ENSG00000257517",""
"13736","ENSG00000283459",""
"13737","ENSG00000274879",""
"13738","ENSG00000257958",""
"13739","ENSG00000257519",""
"13740","ENSG00000271579",""
"13741","ENSG00000276308",""
"13742","ENSG00000276972",""
"13743","ENSG00000257726",""
"13744","ENSG00000258108",""
"13745","ENSG00000257407",""
"13746","ENSG00000241656","UBA52P7"
"13747","ENSG00000240205","RN7SL865P"
"13748","ENSG00000257781",""
"13749","ENSG00000257683","LINC02463"
"13750","ENSG00000200112",""
"13751","ENSG00000286991",""
"13752","ENSG00000123066","MED13L"
"13753","ENSG00000258034",""
"13754","ENSG00000200665","RNU6-1188P"
"13755","ENSG00000207967","MIR620"
"13756","ENSG00000257979","SNRPGP18"
"13757","ENSG00000258337",""
"13758","ENSG00000286354",""
"13759","ENSG00000258346",""
"13760","ENSG00000264037","MIR4472-2"
"13761","ENSG00000258018","LINC02457"
"13762","ENSG00000196668","LINC00173"
"13763","ENSG00000258102","MAP1LC3B2"
"13764","ENSG00000275898",""
"13765","ENSG00000258249",""
"13766","ENSG00000257883",""
"13767","ENSG00000257654",""
"13768","ENSG00000111412","C12orf49"
"13769","ENSG00000135119","RNFT2"
"13770","ENSG00000239374",""
"13771","ENSG00000201382","RNU6-558P"
"13772","ENSG00000275467",""
"13773","ENSG00000135116","HRK"
"13774","ENSG00000240100",""
"13775","ENSG00000174989","FBXW8"
"13776","ENSG00000274554",""
"13777","ENSG00000257279",""
"13778","ENSG00000277840",""
"13779","ENSG00000088992","TESC"
"13780","ENSG00000258285","TESC-AS1"
"13781","ENSG00000135108","FBXO21"
"13782","ENSG00000089250","NOS1"
"13783","ENSG00000257465","ELOCP32"
"13784","ENSG00000255686",""
"13785","ENSG00000171435","KSR2"
"13786","ENSG00000256071",""
"13787","ENSG00000111445","RFC5"
"13788","ENSG00000277873",""
"13789","ENSG00000176871","WSB2"
"13790","ENSG00000276292",""
"13791","ENSG00000176834","VSIG10"
"13792","ENSG00000274859",""
"13793","ENSG00000089220","PEBP1"
"13794","ENSG00000135090","TAOK3"
"13795","ENSG00000240342","RPS2P5"
"13796","ENSG00000270482",""
"13797","ENSG00000111707","SUDS3"
"13798","ENSG00000275759",""
"13799","ENSG00000275409",""
"13800","ENSG00000255714","LINC02460"
"13801","ENSG00000241590","RPL17P37"
"13802","ENSG00000256750","LINC02423"
"13803","ENSG00000255618","LINC02440"
"13804","ENSG00000255814","LINC02439"
"13805","ENSG00000199809","RNA5SP374"
"13806","ENSG00000256149",""
"13807","ENSG00000201042",""
"13808","ENSG00000139767","SRRM4"
"13809","ENSG00000286233",""
"13810","ENSG00000244112","RN7SL508P"
"13811","ENSG00000257095",""
"13812","ENSG00000152137","HSPB8"
"13813","ENSG00000256884",""
"13814","ENSG00000256609",""
"13815","ENSG00000213144",""
"13816","ENSG00000256311",""
"13817","ENSG00000281196","LINC00934"
"13818","ENSG00000183273","CCDC60"
"13819","ENSG00000248636",""
"13820","ENSG00000224982","TMEM233"
"13821","ENSG00000252886","RN7SKP197"
"13822","ENSG00000111725","PRKAB1"
"13823","ENSG00000122966","CIT"
"13824","ENSG00000255692",""
"13825","ENSG00000283768","MIR1178"
"13826","ENSG00000226729","RPL35AP30"
"13827","ENSG00000135127","BICDL1"
"13828","ENSG00000278250",""
"13829","ENSG00000255575",""
"13830","ENSG00000111737","RAB35"
"13831","ENSG00000277283",""
"13832","ENSG00000089154","GCN1"
"13833","ENSG00000266704","MIR4498"
"13834","ENSG00000089157","RPLP0"
"13835","ENSG00000255857","PXN-AS1"
"13836","ENSG00000089159","PXN"
"13837","ENSG00000286067",""
"13838","ENSG00000275936",""
"13839","ENSG00000240925","RPS20P31"
"13840","ENSG00000123009","NME2P1"
"13841","ENSG00000202538","RNU4-2"
"13842","ENSG00000200795","RNU4-1"
"13843","ENSG00000089163","SIRT4"
"13844","ENSG00000252659","RNU6-1088P"
"13845","ENSG00000170890","PLA2G1B"
"13846","ENSG00000135097","MSI1"
"13847","ENSG00000239881","RPS27P25"
"13848","ENSG00000256695",""
"13849","ENSG00000111775","COX6A1"
"13850","ENSG00000111780",""
"13851","ENSG00000170855","TRIAP1"
"13852","ENSG00000257218","GATC"
"13853","ENSG00000219355","RPL31P52"
"13854","ENSG00000111786","SRSF9"
"13855","ENSG00000088986","DYNLL1"
"13856","ENSG00000248008","NRAV"
"13857","ENSG00000278344",""
"13858","ENSG00000110871","COQ5"
"13859","ENSG00000222601",""
"13860","ENSG00000241030","RPL29P24"
"13861","ENSG00000022840","RNF10"
"13862","ENSG00000288623",""
"13863","ENSG00000167272","POP5"
"13864","ENSG00000242137","RPL11P5"
"13865","ENSG00000256008",""
"13866","ENSG00000157782","CABP1"
"13867","ENSG00000110917","MLEC"
"13868","ENSG00000256364",""
"13869","ENSG00000277423",""
"13870","ENSG00000276188",""
"13871","ENSG00000175970","UNC119B"
"13872","ENSG00000256569",""
"13873","ENSG00000284143","MIR4700"
"13874","ENSG00000122971","ACADS"
"13875","ENSG00000255946",""
"13876","ENSG00000157837","SPPL3"
"13877","ENSG00000213137","ARF1P2"
"13878","ENSG00000286493",""
"13879","ENSG00000231313","CLIC1P1"
"13880","ENSG00000244585","RPL12P33"
"13881","ENSG00000241388","HNF1A-AS1"
"13882","ENSG00000135100","HNF1A"
"13883","ENSG00000157895","C12orf43"
"13884","ENSG00000135114","OASL"
"13885","ENSG00000283542","OASL2P"
"13886","ENSG00000256963",""
"13887","ENSG00000279001",""
"13888","ENSG00000201945",""
"13889","ENSG00000223538",""
"13890","ENSG00000089041","P2RX7"
"13891","ENSG00000286248",""
"13892","ENSG00000274029",""
"13893","ENSG00000135124","P2RX4"
"13894","ENSG00000110931","CAMKK2"
"13895","ENSG00000089053","ANAPC5"
"13896","ENSG00000258435",""
"13897","ENSG00000170633","RNF34"
"13898","ENSG00000089094","KDM2B"
"13899","ENSG00000284402","MIR7107"
"13900","ENSG00000256742","KDM2B-DT"
"13901","ENSG00000252393","RNU6-1004P"
"13902","ENSG00000276045","ORAI1"
"13903","ENSG00000139714","MORN3"
"13904","ENSG00000286586",""
"13905","ENSG00000188735","TMEM120B"
"13906","ENSG00000139725","RHOF"
"13907","ENSG00000212694","LINC01089"
"13908","ENSG00000272849",""
"13909","ENSG00000274292",""
"13910","ENSG00000139718","SETD1B"
"13911","ENSG00000158104","HPD"
"13912","ENSG00000256811",""
"13913","ENSG00000278084",""
"13914","ENSG00000287493",""
"13915","ENSG00000110801","PSMD9"
"13916","ENSG00000256950",""
"13917","ENSG00000283389",""
"13918","ENSG00000239082","RNU7-170P"
"13919","ENSG00000158023","CFAP251"
"13920","ENSG00000255856",""
"13921","ENSG00000110987","BCL7A"
"13922","ENSG00000256546",""
"13923","ENSG00000175727","MLXIP"
"13924","ENSG00000158113","LRRC43"
"13925","ENSG00000204671","IL31"
"13926","ENSG00000176383","B3GNT4"
"13927","ENSG00000284934",""
"13928","ENSG00000184047","DIABLO"
"13929","ENSG00000256861",""
"13930","ENSG00000139719","VPS33A"
"13931","ENSG00000130779","CLIP1"
"13932","ENSG00000214760","RPL21P1"
"13933","ENSG00000257097","CLIP1-AS1"
"13934","ENSG00000033030","ZCCHC8"
"13935","ENSG00000252192",""
"13936","ENSG00000275265",""
"13937","ENSG00000111011","RSRC2"
"13938","ENSG00000184445","KNTC1"
"13939","ENSG00000255972",""
"13940","ENSG00000274191",""
"13941","ENSG00000256249",""
"13942","ENSG00000182782","HCAR2"
"13943","ENSG00000255398","HCAR3"
"13944","ENSG00000196917","HCAR1"
"13945","ENSG00000256044",""
"13946","ENSG00000139726","DENR"
"13947","ENSG00000206914",""
"13948","ENSG00000130783","CCDC62"
"13949","ENSG00000130787","HIP1R"
"13950","ENSG00000139722","VPS37B"
"13951","ENSG00000256152",""
"13952","ENSG00000280138",""
"13953","ENSG00000150967","ABCB9"
"13954","ENSG00000111325","OGFOD2"
"13955","ENSG00000256028",""
"13956","ENSG00000182196","ARL6IP4"
"13957","ENSG00000090975","PITPNM2"
"13958","ENSG00000265526","MIR4304"
"13959","ENSG00000251497","PITPNM2-AS1"
"13960","ENSG00000280381",""
"13961","ENSG00000051825","MPHOSPH9"
"13962","ENSG00000280120",""
"13963","ENSG00000130921","C12orf65"
"13964","ENSG00000111328","CDK2AP1"
"13965","ENSG00000269980",""
"13966","ENSG00000199845","RNA5SP375"
"13967","ENSG00000139697","SBNO1"
"13968","ENSG00000207189",""
"13969","ENSG00000256092","SBNO1-AS1"
"13970","ENSG00000284425","MIR8072"
"13971","ENSG00000183955","KMT5A"
"13972","ENSG00000150977","RILPL2"
"13973","ENSG00000270445",""
"13974","ENSG00000184209","SNRNP35"
"13975","ENSG00000188026","RILPL1"
"13976","ENSG00000274427",""
"13977","ENSG00000278112",""
"13978","ENSG00000266655","MIR3908"
"13979","ENSG00000247373","TMED2-DT"
"13980","ENSG00000086598","TMED2"
"13981","ENSG00000111364","DDX55"
"13982","ENSG00000206897","SNORA9B"
"13983","ENSG00000111361","EIF2B1"
"13984","ENSG00000111358","GTF2H3"
"13985","ENSG00000279953",""
"13986","ENSG00000278861",""
"13987","ENSG00000168778","TCTN2"
"13988","ENSG00000255839",""
"13989","ENSG00000185344","ATP6V0A2"
"13990","ENSG00000286092",""
"13991","ENSG00000239215","RPL27P12"
"13992","ENSG00000280300",""
"13993","ENSG00000197653","DNAH10"
"13994","ENSG00000119242","CCDC92"
"13995","ENSG00000250091","DNAH10OS"
"13996","ENSG00000270130",""
"13997","ENSG00000270048",""
"13998","ENSG00000269997",""
"13999","ENSG00000269938",""
"14000","ENSG00000270061",""
"14001","ENSG00000270095",""
"14002","ENSG00000179195","ZNF664"
"14003","ENSG00000274874",""
"14004","ENSG00000178882","RFLNA"
"14005","ENSG00000256827",""
"14006","ENSG00000275389",""
"14007","ENSG00000256596",""
"14008","ENSG00000196498","NCOR2"
"14009","ENSG00000275967","MIR6880"
"14010","ENSG00000255965",""
"14011","ENSG00000214650",""
"14012","ENSG00000279527",""
"14013","ENSG00000279071",""
"14014","ENSG00000280354",""
"14015","ENSG00000279121",""
"14016","ENSG00000279334",""
"14017","ENSG00000280097",""
"14018","ENSG00000278973",""
"14019","ENSG00000280444",""
"14020","ENSG00000279087",""
"14021","ENSG00000279931",""
"14022","ENSG00000073060","SCARB1"
"14023","ENSG00000287242",""
"14024","ENSG00000252008","RNU6-927P"
"14025","ENSG00000150991","UBC"
"14026","ENSG00000265345","MIR5188"
"14027","ENSG00000241129","RPL22P19"
"14028","ENSG00000150990","DHX37"
"14029","ENSG00000184992","BRI3BP"
"14030","ENSG00000280634","THRIL"
"14031","ENSG00000256093",""
"14032","ENSG00000081760","AACS"
"14033","ENSG00000279233",""
"14034","ENSG00000256814",""
"14035","ENSG00000287240",""
"14036","ENSG00000280117",""
"14037","ENSG00000139364","TMEM132B"
"14038","ENSG00000279462",""
"14039","ENSG00000280125",""
"14040","ENSG00000286209",""
"14041","ENSG00000280415",""
"14042","ENSG00000271184",""
"14043","ENSG00000249267","LINC00939"
"14044","ENSG00000275212","LINC02826"
"14045","ENSG00000284848","LINC02359"
"14046","ENSG00000280364",""
"14047","ENSG00000280398",""
"14048","ENSG00000280272",""
"14049","ENSG00000286386",""
"14050","ENSG00000255595",""
"14051","ENSG00000256494","LINC02825"
"14052","ENSG00000214043","LINC02347"
"14053","ENSG00000256125",""
"14054","ENSG00000255853",""
"14055","ENSG00000256310","NDUFA5P6"
"14056","ENSG00000256732",""
"14057","ENSG00000255900",""
"14058","ENSG00000255944",""
"14059","ENSG00000278866",""
"14060","ENSG00000279171",""
"14061","ENSG00000255998","LINC02824"
"14062","ENSG00000189238","LINC00943"
"14063","ENSG00000256128","LINC00944"
"14064","ENSG00000255923",""
"14065","ENSG00000249873","LINC02372"
"14066","ENSG00000256286",""
"14067","ENSG00000257021","HSPE1P20"
"14068","ENSG00000249345","LINC02405"
"14069","ENSG00000256001",""
"14070","ENSG00000286016",""
"14071","ENSG00000286791",""
"14072","ENSG00000278266",""
"14073","ENSG00000287339",""
"14074","ENSG00000256292","LINC02376"
"14075","ENSG00000256496",""
"14076","ENSG00000253089","RNU1-104P"
"14077","ENSG00000256362","LINC02375"
"14078","ENSG00000256502",""
"14079","ENSG00000280024",""
"14080","ENSG00000287365",""
"14081","ENSG00000279952",""
"14082","ENSG00000287112",""
"14083","ENSG00000286922",""
"14084","ENSG00000287622",""
"14085","ENSG00000255945",""
"14086","ENSG00000199584",""
"14087","ENSG00000257035",""
"14088","ENSG00000256022","LINC02411"
"14089","ENSG00000288523",""
"14090","ENSG00000286662",""
"14091","ENSG00000279475",""
"14092","ENSG00000255757",""
"14093","ENSG00000256597","LINC02393"
"14094","ENSG00000256193","LINC00507"
"14095","ENSG00000256971","LINC00508"
"14096","ENSG00000256643","LINC02441"
"14097","ENSG00000287311",""
"14098","ENSG00000256551","LINC02369"
"14099","ENSG00000256659","LINC02368"
"14100","ENSG00000276487",""
"14101","ENSG00000265061",""
"14102","ENSG00000181234","TMEM132C"
"14103","ENSG00000279180",""
"14104","ENSG00000265635","MIR3612"
"14105","ENSG00000257025",""
"14106","ENSG00000256630",""
"14107","ENSG00000139370","SLC15A4"
"14108","ENSG00000279500",""
"14109","ENSG00000274695",""
"14110","ENSG00000151948","GLT1D1"
"14111","ENSG00000255838",""
"14112","ENSG00000256581","NLRP9P1"
"14113","ENSG00000151952","TMEM132D"
"14114","ENSG00000249196","TMEM132D-AS1"
"14115","ENSG00000277217",""
"14116","ENSG00000256699","TMEM132D-AS2"
"14117","ENSG00000280051",""
"14118","ENSG00000256085",""
"14119","ENSG00000286246",""
"14120","ENSG00000256137",""
"14121","ENSG00000286394",""
"14122","ENSG00000280196",""
"14123","ENSG00000251536",""
"14124","ENSG00000261650",""
"14125","ENSG00000214039","LINC02418"
"14126","ENSG00000256298",""
"14127","ENSG00000256906","LINC02419"
"14128","ENSG00000279193",""
"14129","ENSG00000276122",""
"14130","ENSG00000250208","FZD10-AS1"
"14131","ENSG00000280405",""
"14132","ENSG00000111432","FZD10"
"14133","ENSG00000242963",""
"14134","ENSG00000259862",""
"14135","ENSG00000125207","PIWIL1"
"14136","ENSG00000279343",""
"14137","ENSG00000279478",""
"14138","ENSG00000060709","RIMBP2"
"14139","ENSG00000256064",""
"14140","ENSG00000279905",""
"14141","ENSG00000279146",""
"14142","ENSG00000256343",""
"14143","ENSG00000279650",""
"14144","ENSG00000111450","STX2"
"14145","ENSG00000256250",""
"14146","ENSG00000256299",""
"14147","ENSG00000222438","RNU6-1077P"
"14148","ENSG00000132341","RAN"
"14149","ENSG00000206850",""
"14150","ENSG00000111452","ADGRD1"
"14151","ENSG00000279940",""
"14152","ENSG00000279976",""
"14153","ENSG00000280200",""
"14154","ENSG00000256204",""
"14155","ENSG00000279581",""
"14156","ENSG00000280002",""
"14157","ENSG00000256151","ADGRD1-AS1"
"14158","ENSG00000279128",""
"14159","ENSG00000279993",""
"14160","ENSG00000256810",""
"14161","ENSG00000204603","LINC01257"
"14162","ENSG00000280217",""
"14163","ENSG00000226356","RPS6P20"
"14164","ENSG00000279746",""
"14165","ENSG00000248703","LINC02415"
"14166","ENSG00000212251","RNA5SP376"
"14167","ENSG00000286462",""
"14168","ENSG00000230294","LINC02370"
"14169","ENSG00000287792",""
"14170","ENSG00000256484",""
"14171","ENSG00000280319",""
"14172","ENSG00000275232",""
"14173","ENSG00000287136",""
"14174","ENSG00000256209",""
"14175","ENSG00000279388",""
"14176","ENSG00000255704",""
"14177","ENSG00000279455",""
"14178","ENSG00000256258",""
"14179","ENSG00000256424","LINC02414"
"14180","ENSG00000287639",""
"14181","ENSG00000279153",""
"14182","ENSG00000212154","RNA5SP377"
"14183","ENSG00000249926",""
"14184","ENSG00000243499","RPS6P21"
"14185","ENSG00000061936","SFSWAP"
"14186","ENSG00000255933",""
"14187","ENSG00000200516","RNA5SP378"
"14188","ENSG00000200483","RNU6-1017P"
"14189","ENSG00000198598","MMP17"
"14190","ENSG00000256955",""
"14191","ENSG00000177169","ULK1"
"14192","ENSG00000279283",""
"14193","ENSG00000255992",""
"14194","ENSG00000177192","PUS1"
"14195","ENSG00000273568",""
"14196","ENSG00000183495","EP400"
