"","ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","1*KO_SALI -1*SALI"
"10525","ENSG00000224682","SOCS5P2",1.22692809309274,0.78943184612868,1.91461247873601,0.166451795951167,0.969353454733335,0
"3730","ENSG00000129675","ARHGEF6",0.678520012314111,1.13484227208339,1.91336150708284,0.16659033463874,0.969533789388898,0
"5735","ENSG00000154027","AK5",1.11941963325429,1.6213679142254,1.91280626008716,0.166651867681849,0.969533789388898,0
"9869","ENSG00000205155","PSENEN",-0.406436236044916,4.51050095406009,1.91243072465704,0.166693499653663,0.969533789388898,0
"1708","ENSG00000103089","FA2H",0.51619669781728,4.20447646605672,1.90846535535401,0.167133829145575,0.970050929296562,0
"2968","ENSG00000118308","IRAG2",1.12605703081471,0.140709602021298,1.90943025978914,0.167026560053758,0.970050929296562,0
"7050","ENSG00000167642","SPINT2",-0.364565467340374,9.22230819586632,1.90987723230277,0.166976896530196,0.970050929296562,0
"10349","ENSG00000220472","",-0.452069984048507,3.37394411783405,1.90860009462641,0.167118845349878,0.970050929296562,0
"12387","ENSG00000255409","RSF1-IT1",1.11630297776966,1.66605740115954,1.9086833524502,0.167109587361527,0.970050929296562,0
"1978","ENSG00000105737","GRIK5",0.684424376628242,1.93113171742088,1.90488078303208,0.167533020077649,0.970442659381353,0
"5337","ENSG00000147649","MTDH",0.407265561512171,8.05064513675771,1.90662262972639,0.167338905500455,0.970442659381353,0
"9650","ENSG00000200558","RNA5SP429",1.39713775338471,0.421825414357166,1.90595044113794,0.167413784883109,0.970442659381353,0
"9849","ENSG00000204946","ZNF783",-0.327137408344136,6.64686911720702,1.90565229963062,0.167447009056373,0.970442659381353,0
"12359","ENSG00000254995","STX16-NPEPL1",0.551227935971854,2.46490243824373,1.90470269962492,0.167552880546715,0.970442659381353,0
"10293","ENSG00000215771","LRRC37A14P",1.21178169428817,1.59116023643231,1.90392537128432,0.167639602440413,0.970537664799742,0
"2071","ENSG00000106628","POLD2",-0.31519622569955,6.6931171094821,1.90182815860466,0.167873832606803,0.97122648415654,0
"7208","ENSG00000168872","DDX19A",0.30940104446739,6.40892445815112,1.90160017111606,0.167899318301515,0.97122648415654,0
"1225","ENSG00000091651","ORC6",0.420013518308686,4.79218661783118,1.89122965611884,0.169063293825288,0.972254825573591,0
"1443","ENSG00000100413","POLR3H",-0.309714322475141,5.8818765635757,1.89185063309034,0.168993336199689,0.972254825573591,0
"1971","ENSG00000105701","FKBP8",-0.390698689548491,8.76632506493657,1.89189873908697,0.168987918090775,0.972254825573591,0
"2862","ENSG00000116874","WARS2",-0.381738578594289,3.9473667948379,1.89193806173581,0.168983489385601,0.972254825573591,0
"3424","ENSG00000125351","UPF3B",0.665090275473076,8.07838648147594,1.89781846257155,0.168322705862226,0.972254825573591,0
"4423","ENSG00000137054","POLR1E",-0.29743770040706,5.9353332568057,1.89670087744624,0.168448061134563,0.972254825573591,0
"7545","ENSG00000171847","FAM90A1",0.826160687854364,0.526734633323092,1.89469051740196,0.168673825066491,0.972254825573591,0
"7618","ENSG00000172531","PPP1CA",-0.395997182031532,7.87770161978532,1.89268995393398,0.168898833280419,0.972254825573591,0
"8052","ENSG00000177463","NR2C2",0.340151327073248,4.16485499512841,1.89248309539982,0.168922118787258,0.972254825573591,0
"8239","ENSG00000179820","MYADM",0.303985140766016,6.49640127061949,1.89670615220086,0.168447469234118,0.972254825573591,0
"9263","ENSG00000196950","SLC39A10",0.557625214731209,4.69914686203326,1.89753666553644,0.168354303879161,0.972254825573591,0
"11476","ENSG00000236762","RPL19P16",-0.784530719040793,-0.16247233206632,1.89143383415188,0.169040288003255,0.972254825573591,0
"11949","ENSG00000245904","",0.708197972877561,0.289614898635879,1.8948078369728,0.16866064052255,0.972254825573591,0
"12977","ENSG00000263327","TAPT1-AS1",0.786872789099735,3.57889566386888,1.89443794079225,0.16870221400371,0.972254825573591,0
"2020","ENSG00000106077","ABHD11",-0.381737457019404,7.50798611817053,1.88721706999454,0.169516142758869,0.972279919719747,0
"2799","ENSG00000116205","TCEANC2",0.372302856507792,4.13758495482443,1.88495447694166,0.169772105964686,0.972279919719747,0
"6068","ENSG00000159263","SIM2",0.791585997349734,1.62516635863825,1.89013410833698,0.169186796345488,0.972279919719747,0
"6363","ENSG00000162885","B3GALNT2",0.409457051531803,4.31236822617622,1.88787753713152,0.169441508766553,0.972279919719747,0
"8279","ENSG00000180376","CCDC66",0.347211621872186,4.74472050293591,1.8855078831139,0.169709459147373,0.972279919719747,0
"8723","ENSG00000185291","IL3RA",0.855577291712125,2.28787065060368,1.88544464507521,0.169716616492417,0.972279919719747,0
"12103","ENSG00000250197","HMGN1P15",1.35212259227097,0.196344743723652,1.88573208291629,0.169684086777772,0.972279919719747,0
"12372","ENSG00000255185","PDXDC2P",1.20214356107232,1.42720253955637,1.88606640141669,0.169646260516564,0.972279919719747,0
"13178","ENSG00000267114","",-0.772808094253742,0.214535985465082,1.88710492146291,0.169528819492893,0.972279919719747,0
"13791","ENSG00000273399","",0.859684708013021,0.531663633217699,1.88761134928545,0.169471583943491,0.972279919719747,0
"6254","ENSG00000161682","FAM171A2",-0.438976427509148,4.84351706620309,1.8839690831642,0.169883720447447,0.972315932701619,0
"10452","ENSG00000223773","CD99P1",-0.515559261754288,2.07966559576813,1.88365521873655,0.169919289209992,0.972315932701619,0
"3338","ENSG00000124151","NCOA3",-0.501853924818067,6.7421233817316,1.87956415533559,0.170383692592141,0.972956444003611,0
"4051","ENSG00000133313","CNDP2",-0.284033382146034,7.93156263819185,1.88196512052297,0.17011096697855,0.972956444003611,0
"4118","ENSG00000134253","TRIM45",0.456264473477274,4.56699863557486,1.88060603928646,0.170265283409505,0.972956444003611,0
"4832","ENSG00000141447","OSBPL1A",-0.508888924332874,5.28537175837747,1.88015697772442,0.170316307269333,0.972956444003611,0
"7848","ENSG00000174939","ASPHD1",0.424429609463775,4.86739419985403,1.87971619215034,0.170366407854521,0.972956444003611,0
"91","ENSG00000006747","SCIN",0.42159301077198,5.13074938172793,1.87795478435118,0.170566782008582,0.973200850229731,0
"661","ENSG00000068885","IFT80",0.443682105392887,5.75140517887548,1.87565784481422,0.170828483777235,0.973200850229731,0
"2162","ENSG00000108262","GIT1",-0.290083964507956,7.21198033761305,1.87176881923682,0.171272631880019,0.973200850229731,0
"2935","ENSG00000117620","SLC35A3",0.387308092408066,5.42367946603399,1.87640117204909,0.170743742373441,0.973200850229731,0
"5487","ENSG00000149927","DOC2A",0.475032568698771,6.1057357999018,1.8723796229221,0.171202787022457,0.973200850229731,0
"5782","ENSG00000154760","SLFN13",-0.534721507005689,5.36337033567901,1.87726363887737,0.170645479207887,0.973200850229731,0
"6669","ENSG00000164626","KCNK5",-0.389379510233336,6.6278116508027,1.87259990818104,0.171177605627206,0.973200850229731,0
"7323","ENSG00000169885","CALML6",0.696377827232779,3.46786687127904,1.87202511364441,0.171243320857798,0.973200850229731,0
"7350","ENSG00000170049","KCNAB3",0.623466492772839,2.50524935844287,1.87312495463409,0.171117603320061,0.973200850229731,0
"7613","ENSG00000172478","MAB21L4",-0.486642711408223,4.95303129211731,1.87338841602239,0.171087504056051,0.973200850229731,0
"8233","ENSG00000179632","MAF1",-0.338397235822758,6.94541384762028,1.87336733168318,0.171089912621935,0.973200850229731,0
"9473","ENSG00000198242","RPL23A",-0.316602530455052,8.74859941086939,1.87605721093405,0.170782948909975,0.973200850229731,0
"4737","ENSG00000140307","GTF2A2",-0.376450774771225,5.14980360161611,1.86794746360437,0.171710344280049,0.974691500359396,0
"5579","ENSG00000151632","AKR1C2",-0.675736397424581,0.995337025509588,1.86715909109708,0.171800807283646,0.974691500359396,0
"7581","ENSG00000172183","ISG20",0.360612412998264,5.96643358562833,1.8664806381049,0.171878701254618,0.974691500359396,0
"7735","ENSG00000173660","UQCRH",-0.362969355894579,7.36372502943854,1.86639907965277,0.171888067807185,0.974691500359396,0
"13107","ENSG00000265800","",0.849390454338559,2.61644562170506,1.86775206313052,0.171732760701614,0.974691500359396,0
"2176","ENSG00000108379","WNT3",-0.349425740013067,5.21435316760658,1.86516317347518,0.172030076855658,0.974942586872741,0
"6940","ENSG00000166801","FAM111A",0.281214122710703,7.44162211887931,1.86478442775173,0.172073622780901,0.974942586872741,0
"9979","ENSG00000207326","",1.4742864012772,0.335705162453104,1.86241934009775,0.172345833237133,0.976084197923227,0
"830","ENSG00000075539","FRYL",0.285522399047257,6.05376856883564,1.85462030079315,0.173246980847415,0.976236598033142,0
"2077","ENSG00000106686","SPATA6L",0.495768714574971,4.30039096235763,1.85558395213246,0.17313534188602,0.976236598033142,0
"3641","ENSG00000128512","DOCK4",0.507582724333092,2.36491962265492,1.85809297625285,0.172845059573094,0.976236598033142,0
"4750","ENSG00000140400","MAN2C1",0.415431273302736,8.31932704758933,1.85558275525663,0.173135480492688,0.976236598033142,0
"4905","ENSG00000142409","ZNF787",-0.291598131510195,5.64565125636723,1.85394709925864,0.173325020349421,0.976236598033142,0
"5446","ENSG00000149357","LAMTOR1",-0.410317160062007,7.09438552336461,1.85361973704967,0.173362983754473,0.976236598033142,0
"5910","ENSG00000156876","SASS6",0.422202303406894,3.67492391437509,1.86077272836844,0.172535642822916,0.976236598033142,0
"7794","ENSG00000174368",NA,-0.975804542149962,0.399995040687238,1.85657874401864,0.173020182095441,0.976236598033142,0
"8104","ENSG00000178035","IMPDH2",-0.288118897660344,8.08386655075835,1.85885744580025,0.172756725325783,0.976236598033142,0
"8131","ENSG00000178401","DNAJC22",0.537981441463984,4.18883948461308,1.85458551344045,0.173251012509029,0.976236598033142,0
"9154","ENSG00000196296","ATP2A1",0.46619266936279,5.72045792826118,1.85984728580707,0.172642426703593,0.976236598033142,0
"11913","ENSG00000244607","CCDC13",0.729154132946693,0.0493840196213964,1.85779832886533,0.172879119866627,0.976236598033142,0
"13268","ENSG00000267882","",1.01599186970931,0.455494974896667,1.85733656656012,0.172932513638806,0.976236598033142,0
"13623","ENSG00000272374","",0.645513473165358,1.80180329181647,1.85614371582154,0.173070531288165,0.976236598033142,0
"2039","ENSG00000106328","FSCN3",1.15307803888225,0.0886724010768033,1.85260854791047,0.173480309350026,0.976498870166824,0
"551","ENSG00000064652","SNX24",-0.264249212501096,5.94423535545192,1.84581548786134,0.174270863269055,0.977184838105361,0
"1255","ENSG00000092978","GPATCH2",0.283274445903667,5.17769935886284,1.84586204592446,0.174265430899661,0.977184838105361,0
"1414","ENSG00000100302","RASD2",-0.76340219820403,0.620480384132237,1.83688269326413,0.175316754557546,0.977184838105361,0
"2556","ENSG00000113319","RASGRF2",0.98387855682125,0.137250294879614,1.84543657332171,0.17431508206209,0.977184838105361,0
"2686","ENSG00000115129","TP53I3",0.32544224236378,7.45703245580043,1.84194139099576,0.174723574724235,0.977184838105361,0
"3798","ENSG00000130598","TNNI2",0.914730637259117,0.48042646983911,1.84332150264399,0.174562145284806,0.977184838105361,0
"4149","ENSG00000134590","RTL8C",-0.307275302200706,6.46245496408013,1.83961689266193,0.17499585640546,0.977184838105361,0
"4176","ENSG00000134899","ERCC5",0.385923841530795,6.09137911547158,1.84673815087679,0.174163243795362,0.977184838105361,0
"4691","ENSG00000139668","WDFY2",-0.296532683513318,4.91668071234281,1.83371052407634,0.175689904877144,0.977184838105361,0
"4846","ENSG00000141527","CARD14",0.43241718182125,4.10868613973959,1.84712748044494,0.174117855325517,0.977184838105361,0
"5132","ENSG00000144659","SLC25A38",-0.349569574149851,5.53780493146663,1.83578759083071,0.175445470915759,0.977184838105361,0
"5482","ENSG00000149823","VPS51",-0.350527088848706,7.74717993226272,1.83940846163378,0.17502029498402,0.977184838105361,0
"5516","ENSG00000150773","PIH1D2",0.531325468365577,1.51309177630294,1.83552091049892,0.175476832526173,0.977184838105361,0
"6195","ENSG00000160767","FAM189B",-0.330218232190666,5.95278390994374,1.84501619666826,0.174364154542497,0.977184838105361,0
"6726","ENSG00000165006","UBAP1",-0.3473397093161,7.34714578617937,1.83309341007817,0.17576260387823,0.977184838105361,0
"6967","ENSG00000166965","RCCD1",0.298623349583832,6.1390836957855,1.83614764254566,0.175403139076283,0.977184838105361,0
"9004","ENSG00000188305","PEAK3",1.2574867379654,3.28371566203357,1.83571100156765,0.175454477152872,0.977184838105361,0
"9094","ENSG00000189157","FAM47E",-0.655716944012549,0.976710386022801,1.83280168523145,0.175796982539894,0.977184838105361,0
"9437","ENSG00000198055","GRK6",-0.309040947857304,6.13818458351504,1.84022761823474,0.174924271344568,0.977184838105361,0
"9585","ENSG00000198839","ZNF277",-0.467219419070562,5.88429071917597,1.83816802272371,0.175165818042819,0.977184838105361,0
"10054","ENSG00000213160","KLHL23",0.468616958273681,4.87706099554846,1.83395978731047,0.17566055029513,0.977184838105361,0
"10398","ENSG00000222043","",0.674983712865325,0.944383140315929,1.83633573665241,0.17538102924051,0.977184838105361,0
"10536","ENSG00000224805","LINC00853",0.720177376806331,1.96622757089362,1.83353705153082,0.175710337275816,0.977184838105361,0
"11450","ENSG00000236409","NRADDP",0.988533732085931,0.924804010784113,1.83443429883351,0.17560468488256,0.977184838105361,0
"12576","ENSG00000258788","CKS1BP1",-0.82036805412109,0.656112903778914,1.83547047433304,0.175482764546357,0.977184838105361,0
"12696","ENSG00000260086","",0.823798718787909,0.447216562319602,1.84171164396927,0.174750464554353,0.977184838105361,0
"13039","ENSG00000264577","",0.665907580196807,6.16844675301172,1.84695333186559,0.174138156075189,0.977184838105361,0
"13231","ENSG00000267504","",1.00123067642778,1.13331389746487,1.84342691663598,0.174549822242229,0.977184838105361,0
"13439","ENSG00000270145",NA,0.700804977855677,0.0587532351366688,1.84160217498858,0.174763278593905,0.977184838105361,0
"13459","ENSG00000270479","BNIP3P37",1.20643977230903,1.03579498060118,1.83672101857621,0.175335750659312,0.977184838105361,0
"13633","ENSG00000272440",NA,1.20124964133239,0.989094334600307,1.83867891128808,0.175105865875215,0.977184838105361,0
"3247","ENSG00000122729","ACO1",-0.419757791704395,5.44916296910198,1.82306158993799,0.176949279110154,0.9783829379082,0
"4686","ENSG00000139637","MYG1",-0.341726171158802,6.32369898413189,1.82754036226173,0.176418342088008,0.9783829379082,0
"5303","ENSG00000147162","OGT",0.422516547954014,10.2496083858005,1.82245451750194,0.177021386402828,0.9783829379082,0
"5634","ENSG00000152457","DCLRE1C",0.463518602103116,5.9801148774957,1.82245727065479,0.177021059310312,0.9783829379082,0
"7038","ENSG00000167588","GPD1",0.650441702413947,1.21672263943484,1.82968676661536,0.176164547527403,0.9783829379082,0
"7333","ENSG00000169925","BRD3",0.525166347661383,5.76267999331934,1.82692777707576,0.176490852543306,0.9783829379082,0
"9613","ENSG00000198932","GPRASP1",0.521057543692424,1.85572201621187,1.82619450090843,0.176577694144916,0.9783829379082,0
"10447","ENSG00000223724","RAD17P2",1.44225239163278,0.378996439509571,1.83015733477886,0.176108963016247,0.9783829379082,0
"11162","ENSG00000232713","RPS12P3",0.813976449720925,0.209834709395087,1.82199636131772,0.177075828060765,0.9783829379082,0
"11586","ENSG00000238227","TMEM250",-0.395529777064001,5.40246611010184,1.82489974521761,0.176731151911114,0.9783829379082,0
"12292","ENSG00000254016","ALG1L10P",-0.653595208657707,0.61924944975286,1.82214955725851,0.177057621985796,0.9783829379082,0
"12308","ENSG00000254288","",1.16959806183792,0.278925153908304,1.82368318049621,0.176875482483371,0.9783829379082,0
"12832","ENSG00000261113","",0.677917676319514,1.50864571662273,1.82364797663861,0.176879661015752,0.9783829379082,0
"12969","ENSG00000263142","LRRC37A17P",0.437063267289689,2.77630373079527,1.82812737562899,0.176348890749568,0.9783829379082,0
"13676","ENSG00000272711","",0.507884667413733,2.93637600883434,1.82237851341024,0.177030416459995,0.9783829379082,0
"10658","ENSG00000226268","",-0.844311006678463,0.178583422402218,1.82077895739135,0.17722058329761,0.978399396269446,0
"11842","ENSG00000243449","C4orf48",0.724845507234863,4.72949264266649,1.82124129634233,0.177165592876341,0.978399396269446,0
"3608","ENSG00000128039","SRD5A3",-0.370563310937434,7.14449150747708,1.8190845142412,0.177422288176459,0.978686505161269,0
"3750","ENSG00000130119","GNL3L",0.499917031405177,6.10241391845885,1.81884067467247,0.177451336405166,0.978686505161269,0
"12490","ENSG00000257512","",0.625319691456537,0.71635546931673,1.81855550367156,0.177485315346954,0.978686505161269,0
"9329","ENSG00000197329","PELI1",0.389054792999867,6.36346965645789,1.81603120512965,0.177786420447219,0.979713553948097,0
"9983","ENSG00000207523","SNORA66",0.680172187958204,0.477104813220502,1.8154443179277,0.177856510389383,0.979713553948097,0
